stationID,stationName,security,regionID,constellationID,,reprocessingEfficiency,reprocessingStationsTake,reprocessingHangarFlag,dockingCostPerVolume,maxShipVolumeDockable,officeRentalCost,operationID,stationTypeID,corporationID,,,,,,,,,,solarSystemID
60000463,Jita VI - Hyasyoda Corporation Refinery,0.945913117,10000002,20000020,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000005,,,,,,,,,,30000142
60000466,Umokka X - Moon 21 - Hyasyoda Corporation Mining Outpost,0.561301465,10000016,20000206,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000005,,,,,,,,,,30001409
60000469,Umokka VI - Moon 2 - Hyasyoda Corporation Mining Outpost,0.561301465,10000016,20000206,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000005,,,,,,,,,,30001409
60000472,Ruvas VI - Moon 10 - Hyasyoda Corporation Refinery,0.780765406,10000016,20000206,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000005,,,,,,,,,,30001408
60000475,Airkio IX - Moon 14 - Hyasyoda Corporation Mineral Reserve,0.851632948,10000016,20000206,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000005,,,,,,,,,,30001404
60000478,Umokka VII - Moon 9 - Hyasyoda Corporation Mining Outpost,0.561301465,10000016,20000206,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000005,,,,,,,,,,30001409
60000481,Airkio IX - Moon 1 - Hyasyoda Corporation Mineral Reserve,0.851632948,10000016,20000206,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000005,,,,,,,,,,30001404
60000484,Ohkunen V - Moon 19 - Hyasyoda Corporation Mining Outpost,0.38488669,10000002,20000029,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000005,,,,,,,,,,30000204
60000487,Wirashoda VII - Moon 5 - Veles Clade Mutaplasmid Farm,-1,10000070,20000789,,0.5,0.05,4,0.00E+00,50000000,10000,112,4023,1000292,,,,,,,,,,30000206
60000490,Wirashoda V - Veles Clade Extractive Terminus,-1,10000070,20000789,,0.5,0.05,4,0.00E+00,50000000,10000,109,4023,1000292,,,,,,,,,,30000206
60000493,Eruka V - Moon 5 - Hyasyoda Corporation Mining Outpost,0.417260816,10000002,20000029,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000005,,,,,,,,,,30000203
60000496,Uchoshi XI - Moon 12 - Hyasyoda Corporation Mineral Reserve,0.47417905,10000002,20000029,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000005,,,,,,,,,,30000201
60000499,Eruka VIII - Moon 18 - Hyasyoda Corporation Mining Outpost,0.417260816,10000002,20000029,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000005,,,,,,,,,,30000203
60000502,Abagawa IV - Moon 2 - Hyasyoda Corporation Mineral Reserve,0.625297524,10000002,20000021,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000005,,,,,,,,,,30000147
60000505,Jakanerva IV - Moon 4 - Hyasyoda Corporation Refinery,0.743252265,10000002,20000021,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000005,,,,,,,,,,30000148
60000508,Gekutami III - Hyasyoda Corporation Refinery,0.699187208,10000002,20000021,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000005,,,,,,,,,,30000149
60000511,Gekutami V - Hyasyoda Corporation Mineral Reserve,0.699187208,10000002,20000021,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000005,,,,,,,,,,30000149
60000514,Hampinen V - Moon 1 - Hyasyoda Corporation Mineral Reserve,0.541326682,10000002,20000021,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000005,,,,,,,,,,30000152
60000517,Jakanerva II - Moon 13 - Hyasyoda Corporation Refinery,0.743252265,10000002,20000021,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000005,,,,,,,,,,30000148
60000520,Uminas IV - Moon 1 - Hyasyoda Corporation Mining Outpost,0.483909154,10000002,20000026,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000005,,,,,,,,,,30000184
60000523,Nuken VII - Moon 20 - Hyasyoda Corporation Mining Outpost,0.761305682,10000002,20000026,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000005,,,,,,,,,,30000183
60000526,Wuos V - Moon 1 - Hyasyoda Corporation Mining Outpost,0.561773868,10000002,20000026,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000005,,,,,,,,,,30000187
60000529,Airaken VI - Moon 3 - Hyasyoda Corporation Mineral Reserve,0.503991882,10000002,20000026,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000005,,,,,,,,,,30000185
60000532,Uminas VI - Moon 6 - Hyasyoda Corporation Mining Outpost,0.483909154,10000002,20000026,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000005,,,,,,,,,,30000184
60000535,Osmon IV - Moon 4 - Hyasyoda Corporation Mineral Reserve,0.680264298,10000002,20000026,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000005,,,,,,,,,,30000180
60000538,Hatakani VI - Moon 5 - Hyasyoda Corporation Refinery,0.941060866,10000033,20000405,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000005,,,,,,,,,,30002764
60000541,Hatakani VI - Moon 4 - Hyasyoda Corporation Refinery,0.941060866,10000033,20000405,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000005,,,,,,,,,,30002764
60000544,Iivinen X - Moon 10 - Hyasyoda Corporation Mineral Reserve,0.737107685,10000033,20000405,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000005,,,,,,,,,,30002766
60000547,Tennen VIII - Moon 4 - Hyasyoda Corporation Refinery,0.919029819,10000033,20000405,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000005,,,,,,,,,,30002763
60000550,Tennen VIII - Moon 13 - Hyasyoda Corporation Mineral Reserve,0.919029819,10000033,20000405,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000005,,,,,,,,,,30002763
60000553,Iivinen X - Moon 5 - Hyasyoda Corporation Mining Outpost,0.737107685,10000033,20000405,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000005,,,,,,,,,,30002766
60000556,Kaunokka IV - Veles Clade Semiosis Theater,-1,10000070,20000789,,0.5,0.05,4,0.00E+00,50000000,10000,111,4023,1000292,,,,,,,,,,30002797
60000559,Kaunokka II - Moon 1 - Veles Clade Mutaplasmid Farm,-1,10000070,20000789,,0.5,0.05,4,0.00E+00,50000000,10000,112,4023,1000292,,,,,,,,,,30002797
60000562,Oisio III - Moon 1 - Hyasyoda Corporation Refinery,0.533575373,10000033,20000410,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000005,,,,,,,,,,30002799
60000565,Venilen VIII - Moon 3 - Hyasyoda Corporation Mining Outpost,0.611822067,10000033,20000410,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000005,,,,,,,,,,30002798
60000568,Venilen VIII - Moon 8 - Hyasyoda Corporation Mining Outpost,0.611822067,10000033,20000410,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000005,,,,,,,,,,30002798
60000571,Venilen XI - Moon 14 - Hyasyoda Corporation Mining Outpost,0.611822067,10000033,20000410,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000005,,,,,,,,,,30002798
60000574,Vouskiaho III - Hyasyoda Corporation Mineral Reserve,0.500278963,10000002,20000027,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000005,,,,,,,,,,30000193
60000577,Kiainti VI - Moon 1 - Hyasyoda Corporation Refinery,0.528522107,10000002,20000027,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000005,,,,,,,,,,30000189
60000580,Vouskiaho VI - Moon 15 - Hyasyoda Corporation Mineral Reserve,0.500278963,10000002,20000027,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000005,,,,,,,,,,30000193
60000583,Otanuomi VI - Moon 7 - Perun Clade Extractive Terminus,-1,10000070,20000787,,0.5,0.05,4,0.00E+00,50000000,10000,109,4024,1000293,,,,,,,,,,30000192
60000586,Otanuomi V - Moon 16 - Perun Clade Mutaplasmid Farm,-1,10000070,20000787,,0.5,0.05,4,0.00E+00,50000000,10000,112,4024,1000293,,,,,,,,,,30000192
60000589,Vouskiaho VIII - Moon 17 - Hyasyoda Corporation Refinery,0.500278963,10000002,20000027,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000005,,,,,,,,,,30000193
60000592,Dantumi IV - Moon 19 - Hyasyoda Corporation Mineral Reserve,0.398267938,10000016,20000198,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000005,,,,,,,,,,30001356
60000595,Kiskoken I - Hyasyoda Corporation Mining Outpost,0.518560477,10000016,20000198,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000005,,,,,,,,,,30001360
60000598,Ossa VII - Moon 5 - Hyasyoda Corporation Mineral Reserve,0.53013686,10000016,20000198,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000005,,,,,,,,,,30001358
60000601,Dantumi III - Hyasyoda Corporation Refinery,0.398267938,10000016,20000198,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000005,,,,,,,,,,30001356
60000604,Kiskoken VII - Moon 2 - Hyasyoda Corporation Mining Outpost,0.518560477,10000016,20000198,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000005,,,,,,,,,,30001360
60000607,Antiainen I - Hyasyoda Corporation Refinery,0.560299193,10000016,20000198,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000005,,,,,,,,,,30001357
60000610,Paara I - Deep Core Mining Inc. Mining Outpost,0.778535233,10000033,20000407,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000006,,,,,,,,,,30002775
60000613,Ono V - Moon 2 - Deep Core Mining Inc. Mining Outpost,0.794423787,10000033,20000407,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000006,,,,,,,,,,30002779
60000616,Ono VI - Moon 6 - Deep Core Mining Inc. Mining Outpost,0.794423787,10000033,20000407,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000006,,,,,,,,,,30002779
60000619,Kusomonmon V - Moon 14 - Deep Core Mining Inc. Mining Outpost,0.847299954,10000033,20000411,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000006,,,,,,,,,,30002802
60000622,Haatomo VI - Moon 16 - Deep Core Mining Inc. Refinery,0.609265501,10000033,20000411,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000006,,,,,,,,,,30002800
60000625,Kusomonmon V - Moon 20 - Deep Core Mining Inc. Mining Outpost,0.847299954,10000033,20000411,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000006,,,,,,,,,,30002802
60000628,Kaunokka VI - Moon 1 - Veles Clade Extractive Terminus,-1,10000070,20000789,,0.5,0.05,4,0.00E+00,50000000,10000,109,4023,1000292,,,,,,,,,,30002797
60000631,Yria II - Moon 11 - Deep Core Mining Inc. Refinery,0.501220185,10000033,20000410,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000006,,,,,,,,,,30002794
60000634,Kaunokka III - Moon 1 - Veles Clade Extractive Terminus,-1,10000070,20000789,,0.5,0.05,4,0.00E+00,50000000,10000,109,4023,1000292,,,,,,,,,,30002797
60000637,Hogimo V - Moon 11 - Deep Core Mining Inc. Mining Outpost,0.557445186,10000033,20000406,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000006,,,,,,,,,,30002773
60000640,Hogimo IV - Deep Core Mining Inc. Mining Outpost,0.557445186,10000033,20000406,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000006,,,,,,,,,,30002773
60000643,Hogimo V - Moon 16 - Deep Core Mining Inc. Mining Outpost,0.557445186,10000033,20000406,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000006,,,,,,,,,,30002773
60000646,Hampinen V - Poksu Mineral Group Mining Outpost,0.541326682,10000002,20000021,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000007,,,,,,,,,,30000152
60000649,Saisio VIII - Moon 16 - Poksu Mineral Group Mineral Reserve,0.652440258,10000002,20000021,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30000146
60000652,Gekutami VI - Poksu Mineral Group Mineral Reserve,0.699187208,10000002,20000021,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30000149
60000655,Hampinen VII - Moon 11 - Poksu Mineral Group Refinery,0.541326682,10000002,20000021,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000007,,,,,,,,,,30000152
60000658,Ikao VIII - Moon 1 - Poksu Mineral Group Mineral Reserve,0.602213089,10000033,20000408,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30002786
60000661,Waira VIII - Moon 17 - Poksu Mineral Group Mineral Reserve,0.534683845,10000033,20000408,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30002787
60000664,Tintoh VI - Moon 1 - Poksu Mineral Group Mining Outpost,0.813314897,10000033,20000408,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000007,,,,,,,,,,30002784
60000667,Ikao VIII - Poksu Mineral Group Mineral Reserve,0.602213089,10000033,20000408,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30002786
60000670,Kusomonmon VI - Moon 20 - Poksu Mineral Group Mining Outpost,0.847299954,10000033,20000411,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000007,,,,,,,,,,30002802
60000673,Anttiri III - Poksu Mineral Group Mineral Reserve,0.712755626,10000033,20000411,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30002805
60000676,Anttiri V - Moon 18 - Poksu Mineral Group Mineral Reserve,0.712755626,10000033,20000411,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30002805
60000679,Suroken X - Moon 1 - Poksu Mineral Group Refinery,0.729161139,10000033,20000411,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000007,,,,,,,,,,30002801
60000682,New Caldari Prime - Moon 1 - Poksu Mineral Group Mineral Reserve,1,10000002,20000020,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30000145
60000685,Perimeter VII - Poksu Mineral Group Mineral Reserve,0.953123231,10000002,20000020,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30000144
60000688,New Caldari I (Matigu) - Poksu Mineral Group Mineral Reserve,1,10000002,20000020,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30000145
60000691,Niyabainen VII - Moon 2 - Poksu Mineral Group Mineral Reserve,0.9639236,10000002,20000020,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30000143
60000694,Tannolen VIII - Moon 14 - Poksu Mineral Group Mining Outpost,0.303625936,10000033,20000412,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000007,,,,,,,,,,30002812
60000697,Oto VIII - Moon 6 - Poksu Mineral Group Mining Outpost,0.398090283,10000033,20000412,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000007,,,,,,,,,,30002808
60000700,Eranakko III - Moon 6 - Poksu Mineral Group Mineral Reserve,0.324032566,10000033,20000412,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30002810
60000703,Hasmijaala X - Moon 1 - Poksu Mineral Group Refinery,0.335828896,10000033,20000412,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000007,,,,,,,,,,30002806
60000706,Kino V - Moon 3 - Perun Clade Semiosis Theater,-1,10000070,20000787,,0.5,0.05,4,0.00E+00,50000000,10000,111,4023,1000293,,,,,,,,,,30001372
60000709,Sotrentaira VI - Moon 11 - Poksu Mineral Group Mineral Reserve,0.512569589,10000016,20000200,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30001369
60000712,Kino IV - Moon 12 - Perun Clade Extractive Terminus,-1,10000070,20000787,,0.5,0.05,4,0.00E+00,50000000,10000,109,4023,1000293,,,,,,,,,,30001372
60000715,Raussinen IX - Moon 13 - Poksu Mineral Group Mining Outpost,0.453232736,10000016,20000200,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000007,,,,,,,,,,30001373
60000718,Isenairos VI - Poksu Mineral Group Mineral Reserve,0.8039991,10000033,20000413,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30002815
60000721,Motsu VI - Moon 13 - Poksu Mineral Group Mining Outpost,0.872794306,10000033,20000413,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000007,,,,,,,,,,30002819
60000724,Aramachi VII - Moon 8 - Poksu Mineral Group Mining Outpost,0.489788584,10000033,20000413,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000007,,,,,,,,,,30002817
60000727,Aramachi VI - Moon 6 - Poksu Mineral Group Mining Outpost,0.489788584,10000033,20000413,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000007,,,,,,,,,,30002817
60000730,Nonni III - Poksu Mineral Group Refinery,0.508041099,10000016,20000205,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000007,,,,,,,,,,30001401
60000733,Litiura VII - Moon 4 - Poksu Mineral Group Mineral Reserve,0.489404959,10000016,20000205,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30001400
60000736,Piak III - Moon 6 - Poksu Mineral Group Mineral Reserve,0.741152174,10000016,20000205,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30001403
60000739,Piak II - Poksu Mineral Group Refinery,0.741152174,10000016,20000205,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000007,,,,,,,,,,30001403
60000742,Hogimo V - Moon 7 - Poksu Mineral Group Mining Outpost,0.557445186,10000033,20000406,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000007,,,,,,,,,,30002773
60000745,Hogimo V - Moon 9 - Poksu Mineral Group Mining Outpost,0.557445186,10000033,20000406,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000007,,,,,,,,,,30002773
60000748,Huttaken VI - Moon 2 - Poksu Mineral Group Mineral Reserve,0.572712904,10000033,20000406,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30002774
60000751,Enderailen V - Poksu Mineral Group Refinery,0.44878476,10000033,20000406,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000007,,,,,,,,,,30002769
60000754,Veisto V - Moon 4 - Poksu Mineral Group Refinery,0.842494848,10000016,20000199,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000007,,,,,,,,,,30001362
60000757,Veisto V - Moon 5 - Poksu Mineral Group Refinery,0.842494848,10000016,20000199,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000007,,,,,,,,,,30001362
60000760,Funtanainen V - Poksu Mineral Group Mineral Reserve,0.858976279,10000016,20000199,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30001364
60000763,Sobaseki XIII - Moon 3 - Poksu Mineral Group Mineral Reserve,0.841025463,10000016,20000199,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000007,,,,,,,,,,30001363
60000766,Korama VI - Moon 10 - Minedrill Mining Outpost,0.770921537,10000016,20000204,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000008,,,,,,,,,,30001394
60000769,Isseras IV - Moon 1 - Minedrill Mineral Reserve,0.560588406,10000016,20000204,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000008,,,,,,,,,,30001397
60000772,Aakari I - Minedrill Refinery,0.66223003,10000016,20000204,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000008,,,,,,,,,,30001396
60000775,Aikantoh III - Minedrill Mining Outpost,0.645797392,10000016,20000208,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000008,,,,,,,,,,30001418
60000778,Aikantoh III - Moon 2 - Minedrill Mining Outpost,0.645797392,10000016,20000208,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000008,,,,,,,,,,30001418
60000781,Aikantoh VI - Moon 2 - Minedrill Mining Outpost,0.645797392,10000016,20000208,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000008,,,,,,,,,,30001418
60000784,Hentogaira I - Moon 13 - Minedrill Mineral Reserve,0.56695828,10000002,20000027,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000008,,,,,,,,,,30000188
60000787,Vasala VI - Moon 10 - Minedrill Refinery,0.493712283,10000002,20000027,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000008,,,,,,,,,,30000190
60000790,Hentogaira II - Moon 6 - Minedrill Refinery,0.56695828,10000002,20000027,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000008,,,,,,,,,,30000188
60000793,Kusomonmon IV - Moon 2 - Minedrill Mining Outpost,0.847299954,10000033,20000411,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000008,,,,,,,,,,30002802
60000796,Kusomonmon IV - Moon 6 - Minedrill Mining Outpost,0.847299954,10000033,20000411,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000008,,,,,,,,,,30002802
60000799,Juunigaishi XI - Moon 3 - Minedrill Refinery,0.621321782,10000033,20000411,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000008,,,,,,,,,,30002803
60000802,Uesuro II - Moon 1 - Minedrill Refinery,0.523531751,10000016,20000210,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000008,,,,,,,,,,30001432
60000805,Isie V - Minedrill Mining Outpost,0.357089238,10000016,20000210,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000008,,,,,,,,,,30001436
60000808,Oishami VII - Moon 12 - Minedrill Mining Outpost,0.450910983,10000016,20000210,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000008,,,,,,,,,,30001433
60000811,Airkio IX - Minedrill Refinery,0.851632948,10000016,20000206,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000008,,,,,,,,,,30001404
60000814,Airkio III - Moon 1 - Minedrill Mineral Reserve,0.851632948,10000016,20000206,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000008,,,,,,,,,,30001404
60000817,Umokka X - Moon 12 - Minedrill Mining Outpost,0.561301465,10000016,20000206,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000008,,,,,,,,,,30001409
60000820,Hakonen IX - Moon 16 - Minedrill Refinery,0.296379021,10000016,20000212,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000008,,,,,,,,,,30001448
60000823,Vuorrassi IV - Moon 2 - Minedrill Mineral Reserve,0.528344647,10000016,20000212,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000008,,,,,,,,,,30001443
60000826,Taisy III - Minedrill Refinery,0.328331834,10000016,20000212,,0.5,0.05,4,0.00E+00,50000000,10000,8,4024,1000008,,,,,,,,,,30001447
60000829,Motsu III - Minedrill Mineral Reserve,0.872794306,10000033,20000413,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000008,,,,,,,,,,30002819
60000832,Aramachi V - Moon 1 - Minedrill Mining Outpost,0.489788584,10000033,20000413,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000008,,,,,,,,,,30002817
60000835,Aramachi VI - Moon 4 - Minedrill Mining Outpost,0.489788584,10000033,20000413,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000008,,,,,,,,,,30002817
60000838,Hageken X - Moon 9 - Minedrill Mineral Reserve,0.604187552,10000016,20000199,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000008,,,,,,,,,,30001367
60000841,Isikemi IV - Moon 3 - Minedrill Mineral Reserve,0.780999432,10000016,20000199,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000008,,,,,,,,,,30001365
60000844,Sobaseki VI - Minedrill Mineral Reserve,0.841025463,10000016,20000199,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000008,,,,,,,,,,30001363
60000847,Oto VIII - Moon 4 - Minedrill Mining Outpost,0.398090283,10000033,20000412,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000008,,,,,,,,,,30002808
60000850,Hasmijaala VIII - Moon 4 - Minedrill Mineral Reserve,0.335828896,10000033,20000412,,0.5,0.05,4,0.00E+00,50000000,10000,9,4023,1000008,,,,,,,,,,30002806
60000853,Tannolen VI - Moon 7 - Minedrill Mining Outpost,0.303625936,10000033,20000412,,0.32,0.05,4,0.00E+00,50000000,10000,7,4023,1000008,,,,,,,,,,30002812
60000856,Haatomo VI - Moon 1 - Caldari Provisions Warehouse,0.609265501,10000033,20000411,,0.5,0.05,4,0.00E+00,50000000,10000,3,1531,1000009,,,,,,,,,,30002800
60000859,Kusomonmon VI - Moon 6 - Caldari Provisions Plantation,0.847299954,10000033,20000411,,0.5,0.05,4,0.00E+00,50000000,10000,1,1531,1000009,,,,,,,,,,30002802
60000862,Suroken XI - Caldari Provisions Plantation,0.729161139,10000033,20000411,,0.5,0.05,4,0.00E+00,50000000,10000,1,1531,1000009,,,,,,,,,,30002801
60000865,Juunigaishi X - Moon 3 - Caldari Provisions Food Packaging,0.621321782,10000033,20000411,,0.5,0.05,4,0.00E+00,50000000,10000,2,4024,1000009,,,,,,,,,,30002803
